,source,target,Znum_x,Xnum_x,Znum_y,Xnum_y,commute,weight
110,IIIIIIII,IZIXZZZX,0,0,78,17,True,0.25
111,IIIIIIII,XZXIYZYI,0,0,78,170,True,0.75
112,IIIIIIII,XZIZXIII,0,0,80,136,True,0.25
113,IIIIIIII,IZXZZZXI,0,0,92,34,True,0.25
114,IIIIIIII,IYIZZYII,0,0,92,68,True,0.5
115,IIIIIIII,XZXYZYII,0,0,92,180,True,0.75
116,IIIIIIII,XYIYZZXI,0,0,92,210,True,0.75
117,IIIIIIII,IZIYZZZY,0,0,95,17,True,0.5
118,IIIIIIII,IYYIIXXI,0,0,96,102,True,0.75
119,IIIIIIII,IYYXXIII,0,0,96,120,True,0.75
120,IIIIIIII,XZZIXIII,0,0,96,136,True,0.25
121,IIIIIIII,XZZXIXXI,0,0,96,150,True,0.5
122,IIIIIIII,XYYXIIII,0,0,96,240,True,0.75
123,IIIIIIII,IYZXIXZY,0,0,99,85,True,0.75
124,IIIIIIII,IYZIZYII,0,0,108,68,True,0.5
125,IIIIIIII,XZYIYZXI,0,0,108,170,True,0.75
126,IIIIIIII,IYYIYZZY,0,0,111,105,True,1.0
127,IIIIIIII,XZZXYZZY,0,0,111,153,True,0.75
128,IIIIIIII,XZZZXIII,0,0,112,136,True,0.25
129,IIIIIIII,IYZZXIXY,0,0,113,75,True,0.75
130,IIIIIIII,XZZZXIIZ,0,0,113,136,True,0.25
131,IIIIIIII,IYZYIXZX,0,0,114,85,True,0.75
132,IIIIIIII,XZZZXIZI,0,0,114,136,True,0.25
133,IIIIIIII,IYZZIYII,0,0,116,68,True,0.5
134,IIIIIIII,IYZYXZXI,0,0,116,90,True,0.75
135,IIIIIIII,XZZZXZII,0,0,116,136,True,0.25
136,IIIIIIII,XZZYIYXI,0,0,116,150,True,0.75
137,IIIIIIII,IYZYIYZY,0,0,119,85,True,1.0
138,IIIIIIII,IYZZYIYY,0,0,123,75,True,1.0
139,IIIIIIII,XZZZZXYY,0,0,123,135,True,0.75
140,IIIIIIII,IYZZZYII,0,0,124,68,True,0.5
141,IIIIIIII,IYZZZYIZ,0,0,125,68,True,0.5
142,IIIIIIII,IZYZZZYI,0,0,126,34,True,0.5
143,IIIIIIII,IYZZZYZI,0,0,126,68,True,0.5
144,IIIIIIII,IYZYYZYI,0,0,126,90,True,1.0
145,IIIIIIII,XZZZZYYX,0,0,126,135,True,0.75
146,IIIIIIII,XZZYYZZX,0,0,126,153,True,0.75
147,IIIIIIII,XYYZZZZX,0,0,126,225,True,0.75
148,IIIIIIII,YXIIIIXY,0,0,129,195,True,0.75
149,IIIIIIII,YXIIXYII,0,0,132,204,True,0.75
150,IIIIIIII,ZIIXZZZX,0,0,142,17,True,0.25
151,IIIIIIII,YXIXZZYI,0,0,142,210,True,0.75
152,IIIIIIII,YXXYIIII,0,0,144,240,True,0.75
153,IIIIIIII,ZIXZZZXI,0,0,156,34,True,0.25
154,IIIIIIII,ZIIYZZZY,0,0,159,17,True,0.5
155,IIIIIIII,YXXZZZZY,0,0,159,225,True,0.75
156,IIIIIIII,ZXZZZXII,0,0,184,68,True,0.25
157,IIIIIIII,YIZZYIII,0,0,184,136,True,0.5
158,IIIIIIII,ZIYZZZYI,0,0,190,34,True,0.5
159,IIIIIIII,YYIIIIXX,0,0,192,195,True,0.75
160,IIIIIIII,YYIIXXII,0,0,192,204,True,0.75
161,IIIIIIII,YYXXIIII,0,0,192,240,True,0.75
162,IIIIIIII,YZXIXZYI,0,0,198,170,True,0.75
163,IIIIIIII,YZIZYIII,0,0,216,136,True,0.5
164,IIIIIIII,YYIYZZYI,0,0,222,210,True,1.0
165,IIIIIIII,YYXZZZZX,0,0,222,225,True,0.75
166,IIIIIIII,YZZXIXYI,0,0,226,150,True,0.75
167,IIIIIIII,YZYIIXZX,0,0,226,165,True,0.75
168,IIIIIIII,YZYIXZXI,0,0,228,170,True,0.75
169,IIIIIIII,YZZXXZZY,0,0,231,153,True,0.75
170,IIIIIIII,YZYIIYZY,0,0,231,165,True,1.0
171,IIIIIIII,YZZIYIII,0,0,232,136,True,0.5
172,IIIIIIII,YZYXZXII,0,0,232,180,True,0.75
173,IIIIIIII,YZYIYZYI,0,0,238,170,True,1.0
174,IIIIIIII,YZZYIYYI,0,0,246,150,True,1.0
175,IIIIIIII,YZZYXZZX,0,0,246,153,True,0.75
176,IIIIIIII,YZZZYIII,0,0,248,136,True,0.5
177,IIIIIIII,YZZZZXXY,0,0,249,135,True,0.75
178,IIIIIIII,YZZZYIIZ,0,0,249,136,True,0.5
179,IIIIIIII,YZZZYIZI,0,0,250,136,True,0.5
180,IIIIIIII,ZYZZZYII,0,0,252,68,True,0.5
181,IIIIIIII,YZZZZYXX,0,0,252,135,True,0.75
182,IIIIIIII,YZZZYZII,0,0,252,136,True,0.5
183,IIIIIIII,YZYYZYII,0,0,252,180,True,1.0
184,IIIIIIIZ,IIIIIIZI,1,0,2,0,True,0.0
185,IIIIIIIZ,IIIIIIZZ,1,0,3,0,True,0.0
186,IIIIIIIZ,IIIIIZII,1,0,4,0,True,0.0
187,IIIIIIIZ,IIIIIZIZ,1,0,5,0,True,0.0
188,IIIIIIIZ,IIIIIZZI,1,0,6,0,True,0.0
189,IIIIIIIZ,IIIIZIII,1,0,8,0,True,0.0
190,IIIIIIIZ,IIIIZIIZ,1,0,9,0,True,0.0
191,IIIIIIIZ,IIIIZIZI,1,0,10,0,True,0.0
192,IIIIIIIZ,IIIIZZII,1,0,12,0,True,0.0
193,IIIIIIIZ,IIIZIIII,1,0,16,0,True,0.0
194,IIIIIIIZ,IIIZIIIZ,1,0,17,0,True,0.0
195,IIIIIIIZ,IIIZIIZI,1,0,18,0,True,0.0
196,IIIIIIIZ,IIIZIZII,1,0,20,0,True,0.0
197,IIIIIIIZ,IIIZZIII,1,0,24,0,True,0.0
198,IIIIIIIZ,IIZIIIII,1,0,32,0,True,0.0
199,IIIIIIIZ,IIZIIIIZ,1,0,33,0,True,0.0
200,IIIIIIIZ,IIZIIIZI,1,0,34,0,True,0.0
201,IIIIIIIZ,IIZIIZII,1,0,36,0,True,0.0
202,IIIIIIIZ,IIZIZIII,1,0,40,0,True,0.0
203,IIIIIIIZ,IIZZIIII,1,0,48,0,True,0.0
204,IIIIIIIZ,IZIIIIII,1,0,64,0,True,0.0
205,IIIIIIIZ,IZIIIIIZ,1,0,65,0,True,0.0
206,IIIIIIIZ,IZIIIIZI,1,0,66,0,True,0.0
207,IIIIIIIZ,IZIIIZII,1,0,68,0,True,0.0
208,IIIIIIIZ,IZIIZIII,1,0,72,0,True,0.0
209,IIIIIIIZ,IZIZIIII,1,0,80,0,True,0.0
210,IIIIIIIZ,IZZIIIII,1,0,96,0,True,0.0
211,IIIIIIIZ,ZIIIIIII,1,0,128,0,True,0.0
212,IIIIIIIZ,ZIIIIIIZ,1,0,129,0,True,0.0
213,IIIIIIIZ,ZIIIIIZI,1,0,130,0,True,0.0
214,IIIIIIIZ,ZIIIIZII,1,0,132,0,True,0.0
215,IIIIIIIZ,ZIIIZIII,1,0,136,0,True,0.0
216,IIIIIIIZ,ZIIZIIII,1,0,144,0,True,0.0
217,IIIIIIIZ,ZIZIIIII,1,0,160,0,True,0.0
218,IIIIIIIZ,ZZIIIIII,1,0,192,0,True,0.0
219,IIIIIIIZ,IIIIXXYY,1,0,3,15,False,0.75
220,IIIIIIIZ,IIXXIIYY,1,0,3,51,False,0.75
221,IIIIIIIZ,XXIIIIYY,1,0,3,195,False,0.75
222,IIIIIIIZ,IIIIXYYX,1,0,6,15,False,0.75
223,IIIIIIIZ,IIIXIZZX,1,0,6,17,False,0.25
224,IIIIIIIZ,IIIXXYYI,1,0,6,30,True,0.75
225,IIIIIIIZ,IXXIIYYI,1,0,6,102,True,0.75
226,IIIIIIIZ,IXXIXZZX,1,0,6,105,False,0.5
227,IIIIIIIZ,IIIIYXXY,1,0,9,15,False,0.75
228,IIIIIIIZ,IIIXZIZX,1,0,10,17,False,0.25
229,IIIIIIIZ,IIIIYYXX,1,0,12,15,False,0.75
230,IIIIIIIZ,IIIXZZIX,1,0,12,17,False,0.25
231,IIIIIIIZ,IIIXYYXI,1,0,12,30,True,0.75
232,IIIIIIIZ,IIXIZZXI,1,0,12,34,True,0.25
233,IIIIIIIZ,IIXXYYII,1,0,12,60,True,0.75
234,IIIIIIIZ,XXIIYYII,1,0,12,204,True,0.75
235,IIIIIIIZ,XXIXZZXI,1,0,12,210,True,0.5
236,IIIIIIIZ,IIIXZZZX,1,0,14,17,False,0.25
237,IIIIIIIZ,IIIYXXYI,1,0,18,30,True,0.75
238,IIIIIIIZ,IIXZXXZX,1,0,18,45,False,0.5
239,IIIIIIIZ,IIXYIIYX,1,0,18,51,False,0.75
240,IIIIIIIZ,IIXZIZXI,1,0,20,34,True,0.25
241,IIIIIIIZ,IIIYIZZY,1,0,23,17,False,0.5
242,IIIIIIIZ,IIXZXYZY,1,0,23,45,False,0.75
243,IIIIIIIZ,IIIYYXXI,1,0,24,30,True,0.75
244,IIIIIIIZ,IIXZZIXI,1,0,24,34,True,0.25
245,IIIIIIIZ,IIXYYXII,1,0,24,60,True,0.75
246,IIIIIIIZ,IXIZZXII,1,0,24,68,True,0.25
247,IIIIIIIZ,IXXYYIII,1,0,24,120,True,0.75
248,IIIIIIIZ,IIIYZIZY,1,0,27,17,False,0.5
249,IIIIIIIZ,IIXZZZXI,1,0,28,34,True,0.25
250,IIIIIIIZ,IIIYZZIY,1,0,29,17,False,0.5
251,IIIIIIIZ,IIXZZZXZ,1,0,29,34,True,0.25
252,IIIIIIIZ,IIIYZZZY,1,0,31,17,False,0.5
253,IIIIIIIZ,IIYXIIXY,1,0,33,51,False,0.75
254,IIIIIIIZ,IXZXIXZX,1,0,34,85,False,0.5
255,IIIIIIIZ,IIYXXYII,1,0,36,60,True,0.75
256,IIIIIIIZ,IXZXXZXI,1,0,36,90,True,0.5
257,IIIIIIIZ,IXYIIYXI,1,0,36,102,True,0.75
258,IIIIIIIZ,IXZXIYZY,1,0,39,85,False,0.75
259,IIIIIIIZ,IXZIZXII,1,0,40,68,True,0.25
260,IIIIIIIZ,IIZXZZZX,1,0,46,17,False,0.25
261,IIIIIIIZ,IIYIZZYI,1,0,46,34,True,0.5
262,IIIIIIIZ,IXZXYZYI,1,0,46,90,True,0.75
263,IIIIIIIZ,IXYIYZZX,1,0,46,105,False,0.75
264,IIIIIIIZ,IIYYIIXX,1,0,48,51,False,0.75
265,IIIIIIIZ,IIYYXXII,1,0,48,60,True,0.75
266,IIIIIIIZ,IXZZIXII,1,0,48,68,True,0.25
267,IIIIIIIZ,IXZZXIXX,1,0,48,75,False,0.5
268,IIIIIIIZ,IXYYXIII,1,0,48,120,True,0.75
269,IIIIIIIZ,XIZZXIII,1,0,48,136,True,0.25
270,IIIIIIIZ,XXYYIIII,1,0,48,240,True,0.75
271,IIIIIIIZ,IIYZIZYI,1,0,54,34,True,0.5
272,IIIIIIIZ,IXZYIYZX,1,0,54,85,False,0.75
273,IIIIIIIZ,IXZZZXII,1,0,56,68,True,0.25
274,IIIIIIIZ,IXZZZXIZ,1,0,57,68,True,0.25
275,IIIIIIIZ,IIYZZIYI,1,0,58,34,True,0.5
276,IIIIIIIZ,IIYZYXZX,1,0,58,45,False,0.75
277,IIIIIIIZ,IXZZZXZI,1,0,58,68,True,0.25
278,IIIIIIIZ,IXZZYIYX,1,0,58,75,False,0.75
279,IIIIIIIZ,IIYZZZYI,1,0,62,34,True,0.5
280,IIIIIIIZ,IIZYZZZY,1,0,63,17,False,0.5
281,IIIIIIIZ,IIYZZZYZ,1,0,63,34,True,0.5
282,IIIIIIIZ,IIYZYYZY,1,0,63,45,False,1.0
283,IIIIIIIZ,XXYZZZZY,1,0,63,225,False,0.75
284,IIIIIIIZ,IYXIIXYI,1,0,66,102,True,0.75
285,IIIIIIIZ,XZXIIXZX,1,0,66,165,False,0.5
286,IIIIIIIZ,XYIIIIYX,1,0,66,195,False,0.75
287,IIIIIIIZ,XZXIXZXI,1,0,68,170,True,0.5
288,IIIIIIIZ,IYXIXZZY,1,0,71,105,False,0.75
289,IIIIIIIZ,XZXIIYZY,1,0,71,165,False,0.75
290,IIIIIIIZ,IYXXYIII,1,0,72,120,True,0.75
291,IIIIIIIZ,XZXXZXII,1,0,72,180,True,0.5
292,IIIIIIIZ,XYIIYXII,1,0,72,204,True,0.75
293,IIIIIIIZ,IZIXZZZX,1,0,78,17,False,0.25
294,IIIIIIIZ,XZXIYZYI,1,0,78,170,True,0.75
295,IIIIIIIZ,XZIZXIII,1,0,80,136,True,0.25
296,IIIIIIIZ,IZXZZZXI,1,0,92,34,True,0.25
297,IIIIIIIZ,IYIZZYII,1,0,92,68,True,0.5
298,IIIIIIIZ,XZXYZYII,1,0,92,180,True,0.75
299,IIIIIIIZ,XYIYZZXI,1,0,92,210,True,0.75
300,IIIIIIIZ,IZIYZZZY,1,0,95,17,False,0.5
301,IIIIIIIZ,IYYIIXXI,1,0,96,102,True,0.75
302,IIIIIIIZ,IYYXXIII,1,0,96,120,True,0.75
303,IIIIIIIZ,XZZIXIII,1,0,96,136,True,0.25
304,IIIIIIIZ,XZZXIXXI,1,0,96,150,True,0.5
305,IIIIIIIZ,XYYXIIII,1,0,96,240,True,0.75
306,IIIIIIIZ,IYZXIXZY,1,0,99,85,False,0.75
307,IIIIIIIZ,IYZIZYII,1,0,108,68,True,0.5
308,IIIIIIIZ,XZYIYZXI,1,0,108,170,True,0.75
309,IIIIIIIZ,IYYIYZZY,1,0,111,105,False,1.0
310,IIIIIIIZ,XZZXYZZY,1,0,111,153,False,0.75
311,IIIIIIIZ,XZZZXIII,1,0,112,136,True,0.25
312,IIIIIIIZ,IYZZXIXY,1,0,113,75,False,0.75
313,IIIIIIIZ,XZZZXIIZ,1,0,113,136,True,0.25
314,IIIIIIIZ,IYZYIXZX,1,0,114,85,False,0.75
315,IIIIIIIZ,XZZZXIZI,1,0,114,136,True,0.25
316,IIIIIIIZ,IYZZIYII,1,0,116,68,True,0.5
317,IIIIIIIZ,IYZYXZXI,1,0,116,90,True,0.75
318,IIIIIIIZ,XZZZXZII,1,0,116,136,True,0.25
319,IIIIIIIZ,XZZYIYXI,1,0,116,150,True,0.75
320,IIIIIIIZ,IYZYIYZY,1,0,119,85,False,1.0
321,IIIIIIIZ,IYZZYIYY,1,0,123,75,False,1.0
322,IIIIIIIZ,XZZZZXYY,1,0,123,135,False,0.75
323,IIIIIIIZ,IYZZZYII,1,0,124,68,True,0.5
324,IIIIIIIZ,IYZZZYIZ,1,0,125,68,True,0.5
325,IIIIIIIZ,IZYZZZYI,1,0,126,34,True,0.5
326,IIIIIIIZ,IYZZZYZI,1,0,126,68,True,0.5
327,IIIIIIIZ,IYZYYZYI,1,0,126,90,True,1.0
328,IIIIIIIZ,XZZZZYYX,1,0,126,135,False,0.75
329,IIIIIIIZ,XZZYYZZX,1,0,126,153,False,0.75
330,IIIIIIIZ,XYYZZZZX,1,0,126,225,False,0.75
331,IIIIIIIZ,YXIIIIXY,1,0,129,195,False,0.75
332,IIIIIIIZ,YXIIXYII,1,0,132,204,True,0.75
333,IIIIIIIZ,ZIIXZZZX,1,0,142,17,False,0.25
334,IIIIIIIZ,YXIXZZYI,1,0,142,210,True,0.75
335,IIIIIIIZ,YXXYIIII,1,0,144,240,True,0.75
336,IIIIIIIZ,ZIXZZZXI,1,0,156,34,True,0.25
337,IIIIIIIZ,ZIIYZZZY,1,0,159,17,False,0.5
338,IIIIIIIZ,YXXZZZZY,1,0,159,225,False,0.75
339,IIIIIIIZ,ZXZZZXII,1,0,184,68,True,0.25
340,IIIIIIIZ,YIZZYIII,1,0,184,136,True,0.5
341,IIIIIIIZ,ZIYZZZYI,1,0,190,34,True,0.5
342,IIIIIIIZ,YYIIIIXX,1,0,192,195,False,0.75
343,IIIIIIIZ,YYIIXXII,1,0,192,204,True,0.75
344,IIIIIIIZ,YYXXIIII,1,0,192,240,True,0.75
345,IIIIIIIZ,YZXIXZYI,1,0,198,170,True,0.75
346,IIIIIIIZ,YZIZYIII,1,0,216,136,True,0.5
347,IIIIIIIZ,YYIYZZYI,1,0,222,210,True,1.0
348,IIIIIIIZ,YYXZZZZX,1,0,222,225,False,0.75
349,IIIIIIIZ,YZZXIXYI,1,0,226,150,True,0.75
350,IIIIIIIZ,YZYIIXZX,1,0,226,165,False,0.75
351,IIIIIIIZ,YZYIXZXI,1,0,228,170,True,0.75
352,IIIIIIIZ,YZZXXZZY,1,0,231,153,False,0.75
353,IIIIIIIZ,YZYIIYZY,1,0,231,165,False,1.0
354,IIIIIIIZ,YZZIYIII,1,0,232,136,True,0.5
355,IIIIIIIZ,YZYXZXII,1,0,232,180,True,0.75
356,IIIIIIIZ,YZYIYZYI,1,0,238,170,True,1.0
357,IIIIIIIZ,YZZYIYYI,1,0,246,150,True,1.0
358,IIIIIIIZ,YZZYXZZX,1,0,246,153,False,0.75
359,IIIIIIIZ,YZZZYIII,1,0,248,136,True,0.5
360,IIIIIIIZ,YZZZZXXY,1,0,249,135,False,0.75
361,IIIIIIIZ,YZZZYIIZ,1,0,249,136,True,0.5
362,IIIIIIIZ,YZZZYIZI,1,0,250,136,True,0.5
363,IIIIIIIZ,ZYZZZYII,1,0,252,68,True,0.5
364,IIIIIIIZ,YZZZZYXX,1,0,252,135,False,0.75
365,IIIIIIIZ,YZZZYZII,1,0,252,136,True,0.5
366,IIIIIIIZ,YZYYZYII,1,0,252,180,True,1.0
367,IIIIIIZI,IIIIIIZZ,2,0,3,0,True,0.0
368,IIIIIIZI,IIIIIZII,2,0,4,0,True,0.0
369,IIIIIIZI,IIIIIZIZ,2,0,5,0,True,0.0
370,IIIIIIZI,IIIIIZZI,2,0,6,0,True,0.0
371,IIIIIIZI,IIIIZIII,2,0,8,0,True,0.0
372,IIIIIIZI,IIIIZIIZ,2,0,9,0,True,0.0
373,IIIIIIZI,IIIIZIZI,2,0,10,0,True,0.0
374,IIIIIIZI,IIIIZZII,2,0,12,0,True,0.0
375,IIIIIIZI,IIIZIIII,2,0,16,0,True,0.0
376,IIIIIIZI,IIIZIIIZ,2,0,17,0,True,0.0
377,IIIIIIZI,IIIZIIZI,2,0,18,0,True,0.0
378,IIIIIIZI,IIIZIZII,2,0,20,0,True,0.0
379,IIIIIIZI,IIIZZIII,2,0,24,0,True,0.0
380,IIIIIIZI,IIZIIIII,2,0,32,0,True,0.0
381,IIIIIIZI,IIZIIIIZ,2,0,33,0,True,0.0
382,IIIIIIZI,IIZIIIZI,2,0,34,0,True,0.0
383,IIIIIIZI,IIZIIZII,2,0,36,0,True,0.0
384,IIIIIIZI,IIZIZIII,2,0,40,0,True,0.0
385,IIIIIIZI,IIZZIIII,2,0,48,0,True,0.0
386,IIIIIIZI,IZIIIIII,2,0,64,0,True,0.0
387,IIIIIIZI,IZIIIIIZ,2,0,65,0,True,0.0
388,IIIIIIZI,IZIIIIZI,2,0,66,0,True,0.0
389,IIIIIIZI,IZIIIZII,2,0,68,0,True,0.0
390,IIIIIIZI,IZIIZIII,2,0,72,0,True,0.0
391,IIIIIIZI,IZIZIIII,2,0,80,0,True,0.0
392,IIIIIIZI,IZZIIIII,2,0,96,0,True,0.0
393,IIIIIIZI,ZIIIIIII,2,0,128,0,True,0.0
394,IIIIIIZI,ZIIIIIIZ,2,0,129,0,True,0.0
395,IIIIIIZI,ZIIIIIZI,2,0,130,0,True,0.0
396,IIIIIIZI,ZIIIIZII,2,0,132,0,True,0.0
397,IIIIIIZI,ZIIIZIII,2,0,136,0,True,0.0
398,IIIIIIZI,ZIIZIIII,2,0,144,0,True,0.0
399,IIIIIIZI,ZIZIIIII,2,0,160,0,True,0.0
400,IIIIIIZI,ZZIIIIII,2,0,192,0,True,0.0
401,IIIIIIZI,IIIIXXYY,2,0,3,15,False,0.75
402,IIIIIIZI,IIXXIIYY,2,0,3,51,False,0.75
403,IIIIIIZI,XXIIIIYY,2,0,3,195,False,0.75
404,IIIIIIZI,IIIIXYYX,2,0,6,15,False,0.75
405,IIIIIIZI,IIIXIZZX,2,0,6,17,True,0.25
406,IIIIIIZI,IIIXXYYI,2,0,6,30,False,0.75
407,IIIIIIZI,IXXIIYYI,2,0,6,102,False,0.75
408,IIIIIIZI,IXXIXZZX,2,0,6,105,True,0.5
409,IIIIIIZI,IIIIYXXY,2,0,9,15,False,0.75
410,IIIIIIZI,IIIXZIZX,2,0,10,17,True,0.25
