,index,Pstring,type,Z,X,Znum,Xnum,zindex,xindex
102,231,XXIIIIIIYYII,2,IIIIIIIIZZII,XXIIIIIIXXII,12,3084,10,21
103,204,IIIIIIXYIIYX,2,IIIIIIIZIIZI,IIIIIIXXIIXX,18,51,13,14
104,220,IIIIIIXYYXII,2,IIIIIIIZZIII,IIIIIIXXXXII,24,60,15,18
105,323,IIIIIXIZZZZX,2,IIIIIIIZZZZI,IIIIIXIIIIIX,30,65,79,22
106,345,IIIIIXXYZZYI,2,IIIIIIIZZZZI,IIIIIXXXIIXI,30,114,79,23
107,205,IIIIIIYXIIXY,2,IIIIIIZIIIIZ,IIIIIIXXIIXX,33,51,17,14
108,221,IIIIIIYXXYII,2,IIIIIIZIIZII,IIIIIIXXXXII,36,60,19,18
109,324,IIIIIXZIZZZX,2,IIIIIIZIZZZI,IIIIIXIIIIIX,46,65,80,22
110,206,IIIIIIYYIIXX,2,IIIIIIZZIIII,IIIIIIXXIIXX,48,51,21,14
111,222,IIIIIIYYXXII,2,IIIIIIZZIIII,IIIIIIXXXXII,48,60,21,18
112,235,IIIIXXYYIIII,2,IIIIIIZZIIII,IIIIXXXXIIII,48,240,21,24
113,239,IIXXIIYYIIII,2,IIIIIIZZIIII,IIXXIIXXIIII,48,816,21,25
114,243,XXIIIIYYIIII,2,IIIIIIZZIIII,XXIIIIXXIIII,48,3120,21,26
115,325,IIIIIXZZIZZX,2,IIIIIIZZIZZI,IIIIIXIIIIIX,54,65,81,22
116,349,IIIIIXZZXYYI,2,IIIIIIZZIZZI,IIIIIXIIXXXI,54,78,81,27
117,326,IIIIIXZZZIZX,2,IIIIIIZZZIZI,IIIIIXIIIIIX,58,65,82,22
118,327,IIIIIXZZZZIX,2,IIIIIIZZZZII,IIIIIXIIIIIX,60,65,83,22
119,350,IIIIIXZZYYXI,2,IIIIIIZZZZII,IIIIIXIIXXXI,60,78,83,27
120,346,IIIIIXYYZZXI,2,IIIIIIZZZZII,IIIIIXXXIIXI,60,114,83,23
121,353,IIIIXIZZZZXI,2,IIIIIIZZZZII,IIIIXIIIIIXI,60,130,83,28
122,375,IIXXIXZZZZXI,2,IIIIIIZZZZII,IIXXIXIIIIXI,60,834,83,29
123,379,XXIIIXZZZZXI,2,IIIIIIZZZZII,XXIIIXIIIIXI,60,3138,83,30
124,328,IIIIIXZZZZZX,2,IIIIIIZZZZZI,IIIIIXIIIIIX,62,65,84,22
125,208,IIIIXYIIIIYX,2,IIIIIZIIIIZI,IIIIXXIIIIXX,66,195,24,15
126,224,IIIIXYIIYXII,2,IIIIIZIIZIII,IIIIXXIIXXII,72,204,26,19
127,347,IIIIIYXXZZYI,2,IIIIIZIIZZZI,IIIIIXXXIIXI,78,114,85,23
128,383,IIIIXZXXZZZX,2,IIIIIZIIZZZI,IIIIXIXXIIIX,78,177,85,31
129,354,IIIIXZIZZZXI,2,IIIIIZIZZZII,IIIIXIIIIIXI,92,130,86,28
130,329,IIIIIYIZZZZY,2,IIIIIZIZZZZZ,IIIIIXIIIIIX,95,65,87,22
131,384,IIIIXZXYZZZY,2,IIIIIZIZZZZZ,IIIIXIXXIIIX,95,177,87,31
132,236,IIIIXYYXIIII,2,IIIIIZZIIIII,IIIIXXXXIIII,96,240,28,24
133,348,IIIIIYYXZZXI,2,IIIIIZZIZZII,IIIIIXXXIIXI,108,114,88,23
134,355,IIIIXZZIZZXI,2,IIIIIZZIZZII,IIIIXIIIIIXI,108,130,88,28
135,330,IIIIIYZIZZZY,2,IIIIIZZIZZZZ,IIIIIXIIIIIX,111,65,89,22
136,351,IIIIIYZZXXYI,2,IIIIIZZZIIZI,IIIIIXIIXXXI,114,78,90,27
137,387,IIIIXZZZXXZX,2,IIIIIZZZIIZI,IIIIXIIIXXIX,114,141,90,32
138,356,IIIIXZZZIZXI,2,IIIIIZZZIZII,IIIIXIIIIIXI,116,130,91,28
139,331,IIIIIYZZIZZY,2,IIIIIZZZIZZZ,IIIIIXIIIIIX,119,65,92,22
140,388,IIIIXZZZXYZY,2,IIIIIZZZIZZZ,IIIIXIIIXXIX,119,141,92,32
141,352,IIIIIYZZYXXI,2,IIIIIZZZZIII,IIIIIXIIXXXI,120,78,93,27
142,357,IIIIXZZZZIXI,2,IIIIIZZZZIII,IIIIXIIIIIXI,120,130,93,28
143,332,IIIIIYZZZIZY,2,IIIIIZZZZIZZ,IIIIIXIIIIIX,123,65,94,22
144,358,IIIIXZZZZZXI,2,IIIIIZZZZZII,IIIIXIIIIIXI,124,130,95,28
145,333,IIIIIYZZZZIY,2,IIIIIZZZZZIZ,IIIIIXIIIIIX,125,65,96,22
146,359,IIIIXZZZZZXZ,2,IIIIIZZZZZIZ,IIIIXIIIIIXI,125,130,96,28
147,391,IIIXIZZZZZZX,2,IIIIIZZZZZZI,IIIXIIIIIIIX,126,257,97,33
148,413,IIIXXYZZZZYI,2,IIIIIZZZZZZI,IIIXXXIIIIXI,126,450,97,34
149,417,IXXIIYZZZZYI,2,IIIIIZZZZZZI,IXXIIXIIIIXI,126,1602,97,35
150,421,IXXIXZZZZZZX,2,IIIIIZZZZZZI,IXXIXIIIIIIX,126,1665,97,36
151,334,IIIIIYZZZZZY,2,IIIIIZZZZZZZ,IIIIIXIIIIIX,127,65,98,22
152,80,IIIXZXIIIIII,2,IIIIZIIIIIII,IIIXIXIIIIII,128,320,29,1
153,209,IIIIYXIIIIXY,2,IIIIZIIIIIIZ,IIIIXXIIIIXX,129,195,30,15
154,81,IIIXZXIIIIIZ,2,IIIIZIIIIIIZ,IIIXIXIIIIII,129,320,30,1
155,82,IIIXZXIIIIZI,2,IIIIZIIIIIZI,IIIXIXIIIIII,130,320,31,1
156,102,IIIXYIIIIIYX,2,IIIIZIIIIIZI,IIIXXIIIIIXX,130,387,31,2
157,225,IIIIYXIIXYII,2,IIIIZIIIIZII,IIIIXXIIXXII,132,204,32,19
158,83,IIIXZXIIIZII,2,IIIIZIIIIZII,IIIXIXIIIIII,132,320,32,1
159,84,IIIXZXIIZIII,2,IIIIZIIIZIII,IIIXIXIIIIII,136,320,33,1
160,106,IIIXYIIIYXII,2,IIIIZIIIZIII,IIIXXIIIXXII,136,396,33,3
161,237,IIIIYXXYIIII,2,IIIIZIIZIIII,IIIIXXXXIIII,144,240,34,24
162,85,IIIXZXIZIIII,2,IIIIZIIZIIII,IIIXIXIIIIII,144,320,34,1
163,86,IIIXZXZIIIII,2,IIIIZIZIIIII,IIIXIXIIIIII,160,320,35,1
164,110,IIIXYIYXIIII,2,IIIIZIZIIIII,IIIXXIXXIIII,160,432,35,4
165,335,IIIIZXZZZZZX,2,IIIIZIZZZZZI,IIIIIXIIIIIX,190,65,99,22
166,360,IIIIYIZZZZYI,2,IIIIZIZZZZZI,IIIIXIIIIIXI,190,130,99,28
167,392,IIIXZIZZZZZX,2,IIIIZIZZZZZI,IIIXIIIIIIIX,190,257,99,33
168,210,IIIIYYIIIIXX,2,IIIIZZIIIIII,IIIIXXIIIIXX,192,195,36,15
169,226,IIIIYYIIXXII,2,IIIIZZIIIIII,IIIIXXIIXXII,192,204,36,19
170,238,IIIIYYXXIIII,2,IIIIZZIIIIII,IIIIXXXXIIII,192,240,36,24
171,247,IIXXYYIIIIII,2,IIIIZZIIIIII,IIXXXXIIIIII,192,960,36,37
172,251,XXIIYYIIIIII,2,IIIIZZIIIIII,XXIIXXIIIIII,192,3264,36,38
173,361,IIIIYZIZZZYI,2,IIIIZZIZZZZI,IIIIXIIIIIXI,222,130,100,28
174,393,IIIXZZIZZZZX,2,IIIIZZIZZZZI,IIIXIIIIIIIX,222,257,100,33
175,425,IIIXZZXYZZYI,2,IIIIZZIZZZZI,IIIXIIXXIIXI,222,306,100,39
176,362,IIIIYZZIZZYI,2,IIIIZZZIZZZI,IIIIXIIIIIXI,238,130,101,28
177,385,IIIIYZYXZZZX,2,IIIIZZZIZZZI,IIIIXIXXIIIX,238,177,101,31
178,394,IIIXZZZIZZZX,2,IIIIZZZIZZZI,IIIXIIIIIIIX,238,257,101,33
179,363,IIIIYZZZIZYI,2,IIIIZZZZIZZI,IIIIXIIIIIXI,246,130,102,28
180,395,IIIXZZZZIZZX,2,IIIIZZZZIZZI,IIIXIIIIIIIX,246,257,102,33
181,429,IIIXZZZZXYYI,2,IIIIZZZZIZZI,IIIXIIIIXXXI,246,270,102,40
182,364,IIIIYZZZZIYI,2,IIIIZZZZZIZI,IIIIXIIIIIXI,250,130,103,28
183,389,IIIIYZZZYXZX,2,IIIIZZZZZIZI,IIIIXIIIXXIX,250,141,103,32
184,396,IIIXZZZZZIZX,2,IIIIZZZZZIZI,IIIXIIIIIIIX,250,257,103,33
185,397,IIIXZZZZZZIX,2,IIIIZZZZZZII,IIIXIIIIIIIX,252,257,104,33
186,430,IIIXZZZZYYXI,2,IIIIZZZZZZII,IIIXIIIIXXXI,252,270,104,40
187,426,IIIXZZYYZZXI,2,IIIIZZZZZZII,IIIXIIXXIIXI,252,306,104,39
188,414,IIIXYYZZZZXI,2,IIIIZZZZZZII,IIIXXXIIIIXI,252,450,104,34
189,433,IIXIZZZZZZXI,2,IIIIZZZZZZII,IIXIIIIIIIXI,252,514,104,41
190,455,XXIXZZZZZZXI,2,IIIIZZZZZZII,XXIXIIIIIIXI,252,3330,104,42
191,365,IIIIYZZZZZYI,2,IIIIZZZZZZZI,IIIIXIIIIIXI,254,130,105,28
192,398,IIIXZZZZZZZX,2,IIIIZZZZZZZI,IIIXIIIIIIIX,254,257,105,33
193,336,IIIIZYZZZZZY,2,IIIIZZZZZZZZ,IIIIIXIIIIIX,255,65,106,22
194,366,IIIIYZZZZZYZ,2,IIIIZZZZZZZZ,IIIIXIIIIIXI,255,130,106,28
195,390,IIIIYZZZYYZY,2,IIIIZZZZZZZZ,IIIIXIIIXXIX,255,141,106,32
196,386,IIIIYZYYZZZY,2,IIIIZZZZZZZZ,IIIIXIXXIIIX,255,177,106,31
197,459,IIXXYZZZZZZY,2,IIIIZZZZZZZZ,IIXXXIIIIIIX,255,897,106,43
198,463,XXIIYZZZZZZY,2,IIIIZZZZZZZZ,XXIIXIIIIIIX,255,3201,106,44
199,114,IIXZXIIIIIII,2,IIIZIIIIIIII,IIXIXIIIIIII,256,640,37,5
200,103,IIIYXIIIIIXY,2,IIIZIIIIIIIZ,IIIXXIIIIIXX,257,387,38,2
201,115,IIXZXIIIIIIZ,2,IIIZIIIIIIIZ,IIXIXIIIIIII,257,640,38,5
202,116,IIXZXIIIIIZI,2,IIIZIIIIIIZI,IIXIXIIIIIII,258,640,39,5
203,212,IIXYIIIIIIYX,2,IIIZIIIIIIZI,IIXXIIIIIIXX,258,771,39,16
204,107,IIIYXIIIXYII,2,IIIZIIIIIZII,IIIXXIIIXXII,260,396,40,3
205,117,IIXZXIIIIZII,2,IIIZIIIIIZII,IIXIXIIIIIII,260,640,40,5
206,118,IIXZXIIIZIII,2,IIIZIIIIZIII,IIXIXIIIIIII,264,640,41,5
207,228,IIXYIIIIYXII,2,IIIZIIIIZIII,IIXXIIIIXXII,264,780,41,20
208,111,IIIYXIXYIIII,2,IIIZIIIZIIII,IIIXXIXXIIII,272,432,42,4
209,119,IIXZXIIZIIII,2,IIIZIIIZIIII,IIXIXIIIIIII,272,640,42,5
210,120,IIXZXIZIIIII,2,IIIZIIZIIIII,IIXIXIIIIIII,288,640,43,5
211,240,IIXYIIYXIIII,2,IIIZIIZIIIII,IIXXIIXXIIII,288,816,43,25
212,337,IIIZIXZZZZZX,2,IIIZIIZZZZZI,IIIIIXIIIIIX,318,65,107,22
213,415,IIIYXXZZZZYI,2,IIIZIIZZZZZI,IIIXXXIIIIXI,318,450,107,34
214,467,IIXZXXZZZZZX,2,IIIZIIZZZZZI,IIXIXXIIIIIX,318,705,107,45
215,87,IIIYIYIIIIII,2,IIIZIZIIIIII,IIIXIXIIIIII,320,320,44,1
216,121,IIXZXZIIIIII,2,IIIZIZIIIIII,IIXIXIIIIIII,320,640,44,5
217,367,IIIZXZZZZZXI,2,IIIZIZZZZZII,IIIIXIIIIIXI,380,130,108,28
218,434,IIXZIZZZZZXI,2,IIIZIZZZZZII,IIXIIIIIIIXI,380,514,108,41
219,376,IIXYIYZZZZXI,2,IIIZIZZZZZII,IIXXIXIIIIXI,380,834,108,29
220,338,IIIZIYZZZZZY,2,IIIZIZZZZZZZ,IIIIIXIIIIIX,383,65,109,22
221,399,IIIYIZZZZZZY,2,IIIZIZZZZZZZ,IIIXIIIIIIIX,383,257,109,33
222,468,IIXZXYZZZZZY,2,IIIZIZZZZZZZ,IIXIXXIIIIIX,383,705,109,45
223,248,IIXYYXIIIIII,2,IIIZZIIIIIII,IIXXXXIIIIII,384,960,45,37
224,255,IXIZZXIIIIII,2,IIIZZIIIIIII,IXIIIXIIIIII,384,1088,45,46
225,277,IXXYYIIIIIII,2,IIIZZIIIIIII,IXXXXIIIIIII,384,1920,45,47
226,104,IIIYYIIIIIYY,2,IIIZZIIIIIZZ,IIIXXIIIIIXX,387,387,110,2
227,471,IIXZZXIIIIYY,2,IIIZZIIIIIZZ,IIXIIXIIIIXX,387,579,110,48
228,108,IIIYYIIIYYII,2,IIIZZIIIZZII,IIIXXIIIXXII,396,396,111,3
229,475,IIXZZXIIYYII,2,IIIZZIIIZZII,IIXIIXIIXXII,396,588,111,49
230,112,IIIYYIYYIIII,2,IIIZZIZZIIII,IIIXXIXXIIII,432,432,112,4
231,479,IIXZZXYYIIII,2,IIIZZIZZIIII,IIXIIXXXIIII,432,624,112,50
232,416,IIIYYXZZZZXI,2,IIIZZIZZZZII,IIIXXXIIIIXI,444,450,113,34
233,435,IIXZZIZZZZXI,2,IIIZZIZZZZII,IIXIIIIIIIXI,444,514,113,41
234,400,IIIYZIZZZZZY,2,IIIZZIZZZZZZ,IIIXIIIIIIIX,447,257,114,33
235,91,IIIYZYIIIIII,2,IIIZZZIIIIII,IIIXIXIIIIII,448,320,115,1
236,92,IIIYZYIIIIIZ,2,IIIZZZIIIIIZ,IIIXIXIIIIII,449,320,116,1
237,93,IIIYZYIIIIZI,2,IIIZZZIIIIZI,IIIXIXIIIIII,450,320,117,1
238,472,IIXZZYIIIIYX,2,IIIZZZIIIIZI,IIXIIXIIIIXX,450,579,117,48
239,94,IIIYZYIIIZII,2,IIIZZZIIIZII,IIIXIXIIIIII,452,320,118,1
240,95,IIIYZYIIZIII,2,IIIZZZIIZIII,IIIXIXIIIIII,456,320,119,1
241,476,IIXZZYIIYXII,2,IIIZZZIIZIII,IIXIIXIIXXII,456,588,119,49
242,427,IIIYZZXXZZYI,2,IIIZZZIIZZZI,IIIXIIXXIIXI,462,306,120,39
243,483,IIXZZZXXZZZX,2,IIIZZZIIZZZI,IIXIIIXXIIIX,462,561,120,51
244,96,IIIYZYIZIIII,2,IIIZZZIZIIII,IIIXIXIIIIII,464,320,121,1
245,436,IIXZZZIZZZXI,2,IIIZZZIZZZII,IIXIIIIIIIXI,476,514,122,41
246,401,IIIYZZIZZZZY,2,IIIZZZIZZZZZ,IIIXIIIIIIIX,479,257,123,33
247,484,IIXZZZXYZZZY,2,IIIZZZIZZZZZ,IIXIIIXXIIIX,479,561,123,51
248,97,IIIYZYZIIIII,2,IIIZZZZIIIII,IIIXIXIIIIII,480,320,124,1
249,480,IIXZZYYXIIII,2,IIIZZZZIIIII,IIXIIXXXIIII,480,624,124,50
250,428,IIIYZZYXZZXI,2,IIIZZZZIZZII,IIIXIIXXIIXI,492,306,125,39
251,437,IIXZZZZIZZXI,2,IIIZZZZIZZII,IIXIIIIIIIXI,492,514,125,41
252,402,IIIYZZZIZZZY,2,IIIZZZZIZZZZ,IIIXIIIIIIIX,495,257,126,33
253,431,IIIYZZZZXXYI,2,IIIZZZZZIIZI,IIIXIIIIXXXI,498,270,127,40
254,487,IIXZZZZZXXZX,2,IIIZZZZZIIZI,IIXIIIIIXXIX,498,525,127,52
255,438,IIXZZZZZIZXI,2,IIIZZZZZIZII,IIXIIIIIIIXI,500,514,128,41
256,403,IIIYZZZZIZZY,2,IIIZZZZZIZZZ,IIIXIIIIIIIX,503,257,129,33
257,488,IIXZZZZZXYZY,2,IIIZZZZZIZZZ,IIXIIIIIXXIX,503,525,129,52
258,432,IIIYZZZZYXXI,2,IIIZZZZZZIII,IIIXIIIIXXXI,504,270,130,40
259,439,IIXZZZZZZIXI,2,IIIZZZZZZIII,IIXIIIIIIIXI,504,514,130,41
260,404,IIIYZZZZZIZY,2,IIIZZZZZZIZZ,IIIXIIIIIIIX,507,257,131,33
261,440,IIXZZZZZZZXI,2,IIIZZZZZZZII,IIXIIIIIIIXI,508,514,132,41
262,405,IIIYZZZZZZIY,2,IIIZZZZZZZIZ,IIIXIIIIIIIX,509,257,133,33
263,441,IIXZZZZZZZXZ,2,IIIZZZZZZZIZ,IIXIIIIIIIXI,509,514,133,41
264,368,IIIZYZZZZZYI,2,IIIZZZZZZZZI,IIIIXIIIIIXI,510,130,134,28
265,460,IIXYYZZZZZZX,2,IIIZZZZZZZZI,IIXXXIIIIIIX,510,897,134,43
266,491,IXIZZZZZZZZX,2,IIIZZZZZZZZI,IXIIIIIIIIIX,510,1025,134,53
267,513,IXXYZZZZZZYI,2,IIIZZZZZZZZI,IXXXIIIIIIXI,510,1794,134,54
268,406,IIIYZZZZZZZY,2,IIIZZZZZZZZZ,IIIXIIIIIIIX,511,257,135,33
269,136,IXZXIIIIIIII,2,IIZIIIIIIIII,IXIXIIIIIIII,512,1280,46,6
270,213,IIYXIIIIIIXY,2,IIZIIIIIIIIZ,IIXXIIIIIIXX,513,771,47,16
271,137,IXZXIIIIIIIZ,2,IIZIIIIIIIIZ,IXIXIIIIIIII,513,1280,47,6
272,138,IXZXIIIIIIZI,2,IIZIIIIIIIZI,IXIXIIIIIIII,514,1280,48,6
273,158,IXYIIIIIIIYX,2,IIZIIIIIIIZI,IXXIIIIIIIXX,514,1539,48,7
274,229,IIYXIIIIXYII,2,IIZIIIIIIZII,IIXXIIIIXXII,516,780,49,20
275,139,IXZXIIIIIZII,2,IIZIIIIIIZII,IXIXIIIIIIII,516,1280,49,6
276,140,IXZXIIIIZIII,2,IIZIIIIIZIII,IXIXIIIIIIII,520,1280,50,6
277,162,IXYIIIIIYXII,2,IIZIIIIIZIII,IXXIIIIIXXII,520,1548,50,8
278,241,IIYXIIXYIIII,2,IIZIIIIZIIII,IIXXIIXXIIII,528,816,51,25
279,141,IXZXIIIZIIII,2,IIZIIIIZIIII,IXIXIIIIIIII,528,1280,51,6
280,142,IXZXIIZIIIII,2,IIZIIIZIIIII,IXIXIIIIIIII,544,1280,52,6
281,166,IXYIIIYXIIII,2,IIZIIIZIIIII,IXXIIIXXIIII,544,1584,52,9
282,339,IIZIIXZZZZZX,2,IIZIIIZZZZZI,IIIIIXIIIIIX,574,65,136,22
283,377,IIYXIXZZZZYI,2,IIZIIIZZZZZI,IIXXIXIIIIXI,574,834,136,29
284,517,IXZXIXZZZZZX,2,IIZIIIZZZZZI,IXIXIXIIIIIX,574,1345,136,55
285,249,IIYXXYIIIIII,2,IIZIIZIIIIII,IIXXXXIIIIII,576,960,53,37
286,143,IXZXIZIIIIII,2,IIZIIZIIIIII,IXIXIIIIIIII,576,1280,53,6
287,369,IIZIXZZZZZXI,2,IIZIIZZZZZII,IIIIXIIIIIXI,636,130,137,28
288,523,IXZXXZZZZZXI,2,IIZIIZZZZZII,IXIXXIIIIIXI,636,1410,137,56
289,418,IXYIIYZZZZXI,2,IIZIIZZZZZII,IXXIIXIIIIXI,636,1602,137,35
290,340,IIZIIYZZZZZY,2,IIZIIZZZZZZZ,IIIIIXIIIIIX,639,65,138,22
291,461,IIYXXZZZZZZY,2,IIZIIZZZZZZZ,IIXXXIIIIIIX,639,897,138,43
292,518,IXZXIYZZZZZY,2,IIZIIZZZZZZZ,IXIXIXIIIIIX,639,1345,138,55
293,88,IIZXZXIIIIII,2,IIZIZIIIIIII,IIIXIXIIIIII,640,320,54,1
294,122,IIYIYIIIIIII,2,IIZIZIIIIIII,IIXIXIIIIIII,640,640,54,5
295,256,IXZIZXIIIIII,2,IIZIZIIIIIII,IXIIIXIIIIII,640,1088,54,46
296,144,IXZXZIIIIIII,2,IIZIZIIIIIII,IXIXIIIIIIII,640,1280,54,6
297,170,IXYIYXIIIIII,2,IIZIZIIIIIII,IXXIXXIIIIII,640,1728,54,10
298,370,IIZIYZZZZZYI,2,IIZIZZZZZZZI,IIIIXIIIIIXI,766,130,139,28
299,407,IIZXZZZZZZZX,2,IIZIZZZZZZZI,IIIXIIIIIIIX,766,257,139,33
300,442,IIYIZZZZZZYI,2,IIZIZZZZZZZI,IIXIIIIIIIXI,766,514,139,41
301,492,IXZIZZZZZZZX,2,IIZIZZZZZZZI,IXIIIIIIIIIX,766,1025,139,53
302,524,IXZXYZZZZZYI,2,IIZIZZZZZZZI,IXIXXIIIIIXI,766,1410,139,56
303,422,IXYIYZZZZZZX,2,IIZIZZZZZZZI,IXXIXIIIIIIX,766,1665,139,36
304,214,IIYYIIIIIIXX,2,IIZZIIIIIIII,IIXXIIIIIIXX,768,771,55,16
305,230,IIYYIIIIXXII,2,IIZZIIIIIIII,IIXXIIIIXXII,768,780,55,20
306,242,IIYYIIXXIIII,2,IIZZIIIIIIII,IIXXIIXXIIII,768,816,55,25
307,250,IIYYXXIIIIII,2,IIZZIIIIIIII,IIXXXXIIIIII,768,960,55,37
308,257,IXZZIXIIIIII,2,IIZZIIIIIIII,IXIIIXIIIIII,768,1088,55,46
309,281,IXZZXIIIIIXX,2,IIZZIIIIIIII,IXIIXIIIIIXX,768,1155,55,57
310,285,IXZZXIIIXXII,2,IIZZIIIIIIII,IXIIXIIIXXII,768,1164,55,58
311,289,IXZZXIXXIIII,2,IIZZIIIIIIII,IXIIXIXXIIII,768,1200,55,59
312,278,IXYYXIIIIIII,2,IIZZIIIIIIII,IXXXXIIIIIII,768,1920,55,47
313,293,XIZZXIIIIIII,2,IIZZIIIIIIII,XIIIXIIIIIII,768,2176,55,60
314,315,XXYYIIIIIIII,2,IIZZIIIIIIII,XXXXIIIIIIII,768,3840,55,61
315,443,IIYZIZZZZZYI,2,IIZZIZZZZZZI,IIXIIIIIIIXI,894,514,140,41
316,378,IIYYIYZZZZYI,2,IIZZIZZZZZZI,IIXXIXIIIIXI,894,834,140,29
317,462,IIYYXZZZZZZX,2,IIZZIZZZZZZI,IIXXXIIIIIIX,894,897,140,43
318,493,IXZZIZZZZZZX,2,IIZZIZZZZZZI,IXIIIIIIIIIX,894,1025,140,53
319,527,IXZZXYZZZZYI,2,IIZZIZZZZZZI,IXIIXXIIIIXI,894,1218,140,62
320,519,IXZYIYZZZZZX,2,IIZZIZZZZZZI,IXIXIXIIIIIX,894,1345,140,55
321,125,IIYZYIIIIIII,2,IIZZZIIIIIII,IIXIXIIIIIII,896,640,141,5
322,258,IXZZZXIIIIII,2,IIZZZIIIIIII,IXIIIXIIIIII,896,1088,141,46
323,473,IIYZZXIIIIXY,2,IIZZZIIIIIIZ,IIXIIXIIIIXX,897,579,142,48
324,126,IIYZYIIIIIIZ,2,IIZZZIIIIIIZ,IIXIXIIIIIII,897,640,142,5
325,259,IXZZZXIIIIIZ,2,IIZZZIIIIIIZ,IXIIIXIIIIII,897,1088,142,46
326,127,IIYZYIIIIIZI,2,IIZZZIIIIIZI,IIXIXIIIIIII,898,640,143,5
327,260,IXZZZXIIIIZI,2,IIZZZIIIIIZI,IXIIIXIIIIII,898,1088,143,46
328,282,IXZZYIIIIIYX,2,IIZZZIIIIIZI,IXIIXIIIIIXX,898,1155,143,57
329,477,IIYZZXIIXYII,2,IIZZZIIIIZII,IIXIIXIIXXII,900,588,144,49
330,128,IIYZYIIIIZII,2,IIZZZIIIIZII,IIXIXIIIIIII,900,640,144,5
331,261,IXZZZXIIIZII,2,IIZZZIIIIZII,IXIIIXIIIIII,900,1088,144,46
332,129,IIYZYIIIZIII,2,IIZZZIIIZIII,IIXIXIIIIIII,904,640,145,5
333,262,IXZZZXIIZIII,2,IIZZZIIIZIII,IXIIIXIIIIII,904,1088,145,46
334,286,IXZZYIIIYXII,2,IIZZZIIIZIII,IXIIXIIIXXII,904,1164,145,58
335,481,IIYZZXXYIIII,2,IIZZZIIZIIII,IIXIIXXXIIII,912,624,146,50
336,130,IIYZYIIZIIII,2,IIZZZIIZIIII,IIXIXIIIIIII,912,640,146,5
337,263,IXZZZXIZIIII,2,IIZZZIIZIIII,IXIIIXIIIIII,912,1088,146,46
338,131,IIYZYIZIIIII,2,IIZZZIZIIIII,IIXIXIIIIIII,928,640,147,5
339,264,IXZZZXZIIIII,2,IIZZZIZIIIII,IXIIIXIIIIII,928,1088,147,46
340,290,IXZZYIYXIIII,2,IIZZZIZIIIII,IXIIXIXXIIII,928,1200,147,59
341,444,IIYZZIZZZZYI,2,IIZZZIZZZZZI,IIXIIIIIIIXI,958,514,148,41
342,469,IIYZYXZZZZZX,2,IIZZZIZZZZZI,IIXIXXIIIIIX,958,705,148,45
343,494,IXZZZIZZZZZX,2,IIZZZIZZZZZI,IXIIIIIIIIIX,958,1025,148,53
344,98,IIZYZYIIIIII,2,IIZZZZIIIIII,IIIXIXIIIIII,960,320,149,1
345,474,IIYZZYIIIIXX,2,IIZZZZIIIIII,IIXIIXIIIIXX,960,579,149,48
346,478,IIYZZYIIXXII,2,IIZZZZIIIIII,IIXIIXIIXXII,960,588,149,49
347,482,IIYZZYXXIIII,2,IIZZZZIIIIII,IIXIIXXXIIII,960,624,149,50
348,132,IIYZYZIIIIII,2,IIZZZZIIIIII,IIXIXIIIIIII,960,640,149,5
349,531,XXYZZYIIIIII,2,IIZZZZIIIIII,XXXIIXIIIIII,960,3648,149,63
350,445,IIYZZZIZZZYI,2,IIZZZZIZZZZI,IIXIIIIIIIXI,990,514,150,41
351,495,IXZZZZIZZZZX,2,IIZZZZIZZZZI,IXIIIIIIIIIX,990,1025,150,53
352,535,IXZZZZXYZZYI,2,IIZZZZIZZZZI,IXIIIIXXIIXI,990,1074,150,64
353,446,IIYZZZZIZZYI,2,IIZZZZZIZZZI,IIXIIIIIIIXI,1006,514,151,41
354,485,IIYZZZYXZZZX,2,IIZZZZZIZZZI,IIXIIIXXIIIX,1006,561,151,51
355,496,IXZZZZZIZZZX,2,IIZZZZZIZZZI,IXIIIIIIIIIX,1006,1025,151,53
356,447,IIYZZZZZIZYI,2,IIZZZZZZIZZI,IIXIIIIIIIXI,1014,514,152,41
357,497,IXZZZZZZIZZX,2,IIZZZZZZIZZI,IXIIIIIIIIIX,1014,1025,152,53
358,539,IXZZZZZZXYYI,2,IIZZZZZZIZZI,IXIIIIIIXXXI,1014,1038,152,65
359,448,IIYZZZZZZIYI,2,IIZZZZZZZIZI,IIXIIIIIIIXI,1018,514,153,41
360,489,IIYZZZZZYXZX,2,IIZZZZZZZIZI,IIXIIIIIXXIX,1018,525,153,52
361,498,IXZZZZZZZIZX,2,IIZZZZZZZIZI,IXIIIIIIIIIX,1018,1025,153,53
362,499,IXZZZZZZZZIX,2,IIZZZZZZZZII,IXIIIIIIIIIX,1020,1025,154,53
363,540,IXZZZZZZYYXI,2,IIZZZZZZZZII,IXIIIIIIXXXI,1020,1038,154,65
364,536,IXZZZZYYZZXI,2,IIZZZZZZZZII,IXIIIIXXIIXI,1020,1074,154,64
365,528,IXZZYYZZZZXI,2,IIZZZZZZZZII,IXIIXXIIIIXI,1020,1218,154,62
366,514,IXYYZZZZZZXI,2,IIZZZZZZZZII,IXXXIIIIIIXI,1020,1794,154,54
367,543,XIZZZZZZZZXI,2,IIZZZZZZZZII,XIIIIIIIIIXI,1020,2050,154,66
368,449,IIYZZZZZZZYI,2,IIZZZZZZZZZI,IIXIIIIIIIXI,1022,514,155,41
